16:58:36.810 | 0f 50 03 c0 1e 56 20 e6 13 92 1d f4 1c d2 24 fd  |  -98 CRC error
16:58:37.069 | 0f 51 03 cc 1c 04 30 58 28 07 1b 37 1c 84 1c 82  |  -99 CRC error
16:58:37.590 | 0f 5b 55 57 55 7a aa d5 52 49 1f b0 2c c8 1c 2b  |  -89 CRC error
16:58:37.835 | 0f 54 03 f0 29 43 1d 55 25 be 1b bb 1b 87 1f 30  |  -97 CRC error
16:58:38.108 | 0f 55 03 fc 1f 4b 20 a1 25 62 11 7e 29 14 1f 3b  |  -99 CRC error
16:58:38.365 | 0f 56 04 08 19 ef 1f cd 2d fe 16 6b 26 fc 2f 30  |  -96 CRC error
16:58:38.626 | 0f 57 04 14 18 8a 09 bd 16 7a 16 1f 2e 86 2a 6b  |  -99 CRC error
16:58:38.879 | 0f 58 04 20 1b 6b 17 05 32 69 18 c0 1e 3a 26 d3  | -100 CRC error
16:58:39.146 | 0f 59 04 2c 23 39 1d c5 28 41 25 87 28 03 21 d9  | -100 CRC error
16:58:39.655 | 0f 5b 04 5f fd e3 24 d7 20 42 18 bf ff a8 17 cb  |  -99 CRC error
16:58:39.923 | 0f 5c 04 50 22 6b 1d 47 1c 93 32 40 25 95 2c 4f  |  -96 CRC error
16:58:40.438 | 0f 5e 04 68 1d c1 28 b5 2a aa aa c3 11 55 55 55  |  -98 CRC error
16:58:40.700 | 0f 5f 04 74 2a 36 19 9e 16 8b 6b 50 00 1f 28 3f  |  -98 CRC error
16:58:40.958 | 0f 60 04 80 9e 10 11 68 28 81 1d c3 15 96 14 cd  |  -99 CRC error
16:58:41.211 | 0f 61 04 8c 30 04 29 76 1c 88 18 1a 27 f7 1e 55  |  -98 CRC error
16:58:41.465 | 0f 62 04 98 0e de 65 55 6a a5 55 55 55 28 26 4a  |  -97 CRC error
16:58:41.735 | 0f 63 04 a4 16 e3 18 43 1e 7e 0a c4 1b ed 24 ad  |  -97 CRC error
16:58:41.997 | 0f 64 04 b0 2c db 21 59 1d aa 1b 2a 23 33 1b ad  |  -99 CRC error
16:58:42.513 | 0f 66 44 c8 5d 5e 25 e2 21 bd 22 32 1d c3 33 de  | -101 CRC error
16:58:43.031 | 0f 68 04 e0 2b 90 1e 8e 23 4e 1d f6 aa 65 56 aa  | -101 CRC error
16:58:43.550 | 0f 6a 04 f8 1f 76 1f 9f f7 b5 be d5 ab ed ea d5  |  -98 CRC error
16:58:43.809 | 0f 6b 05 04 26 2f 1b d0 1d b9 12 c0 13 32 1e d4  |  -97 CRC error
16:58:44.319 | 0f 6d 05 1c a3 03 1b bb 22 0e 2c 25 25 b0 13 d5  |  -99 CRC error
16:58:44.844 | 0f 6f 05 34 13 1f 19 de 27 9e 1a 72 1c 0c 17 e1  |  -99 CRC error
16:58:45.107 | 0f 70 05 40 33 47 15 b3 a2 98 22 8a 22 05 10 51  |  -99 CRC error
16:58:45.365 | 0f 71 05 4c 17 5f 29 8a 23 44 28 f9 21 70 2f c3  |  -99 CRC error
16:58:45.618 | 0f 72 05 58 21 5b 1a 1e 25 95 14 f5 17 40 21 d6  |  -96 CRC error
16:58:46.137 | 0f 74 05 70 1e 51 10 59 15 cc 18 bd 2d 93 1a ab  |  -97 CRC error
16:58:46.402 | 8f 75 05 7c 1c 01 1b c3 2a f6 14 bc 2b d0 29 59  |  -98 CRC error
16:58:46.658 | 0f 76 05 88 21 9e 24 4c 1c d0 28 a0 24 2a 32 31  |  -99 CRC error
16:58:46.912 | 0f 52 25 94 23 fa 13 d4 1e 92 a4 ea 22 5a a6 78  |  -91 CRC error
16:58:47.440 | 0f 79 4d ec 19 35 2a 19 1d 08 1c b6 19 94 19 73  |  -97 CRC error
16:58:47.700 | 0f 7a 05 b8 25 74 2a 1a 19 89 26 33 17 8b 25 fc  |  -96 CRC error
16:58:47.947 | 0f 7b 05 c4 30 c4 1e 85 0c 4c 1b e2 25 8f 1e dd  | -102 CRC error
16:58:48.202 | 4f 7e 05 d4 24 5d 17 d1 25 c6 29 54 25 45 1f 21  |  -99 CRC error
16:58:48.477 | 0f 7d 05 dc 22 c3 1a 85 55 16 2b d7 1e 60 1f e0  |  -98 CRC error
16:58:48.993 | 0f 7f 05 f4 25 a3 26 51 2a 29 19 22 17 16 1a e6  | -100 CRC error
16:58:49.252 | 2d 80 06 00 1c be 1a 53 23 f1 1b 5c 1a 0f 2c 24  | -100 CRC error
16:58:50.811 | 0f 86 06 48 1c f2 16 35 24 ce 25 ba 22 d1 20 73  |  -97 CRC error
16:58:51.054 | 0f 87 06 54 15 e9 26 1e 1b 2c 29 3a 1a f5 1f 6d  |  -99 CRC error
16:58:51.328 | 0f 88 06 60 26 97 1b 27 27 3f 28 ca 20 2b 1d b8  |  -97 CRC error
16:58:51.586 | 0f 89 26 6c 2a 9a 1b fe 5e 8e 16 13 1b 61 2b 15  |  -97 CRC error
16:58:52.091 | 0f aa 86 8c ab ca 22 cc 28 9d 26 b9 19 c6 1d 0a  | -101 CRC error
16:58:52.882 | 0f 8e 06 a8 18 00 25 72 21 5b 18 30 20 55 1b 0c  |  -98 CRC error
16:58:53.403 | 0f 90 06 c0 28 5a 17 f1 23 6f 12 f5 24 df 1b d6  |  -92 CRC error
16:58:53.655 | af 91 06 cc 63 18 38 67 25 67 26 13 2b 3e 25 26  |  -99 CRC error
16:58:53.919 | 0f 92 06 d8 0b fe 1f ab 10 de 1e 4d 15 f5 17 e3  |  -93 CRC error
16:58:54.438 | 0f 94 06 f0 20 dd 23 ea 94 2e 96 ab 1d ab 2a 4a  | -100 CRC error
16:58:54.697 | 0f 95 06 fc 27 ce 1a 4b 1a f2 1d 1b 1b 8c 18 0a  |  -99 CRC error
16:58:55.217 | 0f 97 07 14 22 9b 0c dc 20 e3 27 46 26 2f 22 ed  | -102 CRC error
16:58:55.473 | 0f 98 07 20 20 0a 22 8a 1b b2 1b c3 1e 97 2a 6a  |  -97 CRC error
16:58:55.993 | 0f 9a 07 38 15 a2 1b f5 2c e2 1b 7f 23 31 25 a3  |  -97 CRC error
16:58:56.512 | 0f 9c 05 50 1f 7e 18 65 26 90 20 37 23 42 24 99  | -101 CRC error
16:58:57.029 | 0f 9e 07 68 1a fa 10 b2 2f 87 17 ee 1b 68 66 8d  |  -96 CRC error
16:58:57.288 | 0f 9f 07 74 20 d3 27 b5 2b ac 24 98 18 fb 24 66  |  -97 CRC error
16:58:57.544 | 0f a0 07 80 29 08 16 2e 17 b1 11 1b 1d 92 28 55  |  -96 CRC error
16:58:58.325 | 0b a3 17 a4 aa b5 18 de 1a 28 39 d3 27 af 26 16  | -103 CRC error
16:58:58.586 | 0f a4 07 b0 1f 9c 27 08 22 bf 2e c2 1d 06 1e aa  |  -97 CRC error
16:58:59.104 | 0f a6 07 c8 1b 59 24 32 0b 75 21 4c 18 5e 18 53  |  -99 CRC error
16:58:59.881 | 0f a9 07 ec 1a f4 15 2e 28 a9 22 03 30 80 1a b6  |  -97 CRC error
16:59:00.400 | 0f ab 08 04 21 d0 0a f2 19 c2 16 d9 2d 0e 18 31  |  -97 CRC error
16:59:01.437 | 0f af 08 34 22 ca 24 59 1e df 2e 65 12 06 25 b8  |  -97 CRC error
16:59:01.685 | 0f b0 08 40 12 be 16 22 24 83 1b c3 18 08 25 aa  |  -91 CRC error
16:59:02.523 | 0f b3 08 64 16 4e 25 5b 1e d6 23 6b 20 e8 1e b7  |  -93 CRC error
16:59:03.252 | 0f b6 08 88 28 18 13 fc 1b 97 bf f4 15 a7 0f a7  | -100 CRC error
16:59:03.509 | 0f b7 08 94 14 c2 21 57 23 84 1c 76 24 fb 20 dd  |  -99 CRC error
16:59:03.765 | 0f b8 08 a0 28 32 1f 79 17 a7 16 a1 1b ca 23 63  | -100 CRC error
16:59:04.018 | 0f b9 08 ac 1b d8 1a 94 29 4f 31 e2 15 5d 16 49  |  -98 CRC error
16:59:04.286 | 0f ba 08 b8 20 60 1c c2 13 64 23 db 1a ec 20 94  | -101 CRC error
16:59:04.537 | 0f bb 08 c4 14 56 16 6c 24 52 1e 23 24 d0 19 36  |  -99 CRC error
16:59:04.805 | 0f bc 08 d0 1d c5 20 05 2b 60 1e dd 6a ab d5 ad  |  -98 CRC error
